"","","cofip_sub","cofip_nbr_nbr"
"11040",1999,18043,21029
"11041",1999,18043,21211
"11042",1999,18043,21215
"11043",1999,18115,21081
"11044",1999,17151,21143
"11045",1999,17151,21157
"11046",1999,5139,22013
"11047",1999,5139,22061
"11048",1999,5139,22073
"11049",1999,5139,22083
"11050",1999,5003,22061
"11051",1999,5003,22073
"11052",1999,5003,22083
"11053",1999,5091,22081
"11054",1999,5091,22013
"11055",1999,5091,48343
"11056",1999,5027,22013
"11057",1999,5027,22061
"11058",1999,5073,22013
"11059",1999,5073,22081
"11060",1999,5017,22083
"11061",1999,5017,22073
"11062",1999,5017,28133
"11063",1999,5017,28125
"11064",1999,5017,28163
"11065",1999,5017,28053
"11066",1999,10005,24009
"11067",1999,10005,24037
"11068",1999,10005,24041
"11069",1999,10001,24003
"11070",1999,10001,24041
"11071",1999,10003,24003
"11072",1999,10003,34011
"11073",1999,10003,34001
"11074",1999,10003,42011
"11075",1999,10003,42091
"11076",1999,9005,25015
"11077",1999,9005,36111
"11078",1999,9013,25015
"11079",1999,9003,25015
"11080",1999,9015,25015
"11081",1999,18087,26025
"11082",1999,18087,26077
"11083",1999,18087,26159
"11084",1999,18141,18127
"11085",1999,18141,26159
"11086",1999,18141,26077
"11087",1999,18039,26025
"11088",1999,18039,26077
"11089",1999,18039,26159
"11090",1999,18151,26025
"11091",1999,18151,26077
"11092",1999,18151,26075
"11093",1999,18151,39069
"11094",1999,18091,18127
"11095",1999,18091,26159
"11096",1999,19191,27109
"11097",1999,19143,27033
"11098",1999,19143,27165
"11099",1999,19143,27101
"11100",1999,19109,27013
"11101",1999,19109,27161
"11102",1999,19109,27165
"11103",1999,19131,27039
"11104",1999,19131,27109
"11105",1999,19131,27147
"11106",1999,19063,27013
"11107",1999,19063,27165
"11108",1999,19063,27033
"11109",1999,19119,27101
"11110",1999,19119,27033
"11111",1999,19119,46125
"11112",1999,19119,46079
"11113",1999,19119,46087
"11114",1999,19005,55103
"11115",1999,19005,55057
"11116",1999,19005,55081
"11117",1999,19005,55111
"11118",1999,19089,27039
"11119",1999,19089,27109
"11120",1999,19089,27147
"11121",1999,19189,27013
"11122",1999,19189,27161
"11123",1999,19189,27147
"11124",1999,19195,27147
"11125",1999,19195,27161
"11126",1999,19195,27039
"11127",1999,19195,27109
"11128",1999,19059,27033
"11129",1999,19059,27165
"11130",1999,1023,28061
"11131",1999,1023,28067
"11132",1999,1023,28111
"11133",1999,1023,28099
"11134",1999,1023,28101
"11135",1999,22107,28029
"11136",1999,22107,28049
"11137",1999,22107,28037
"11138",1999,22107,28085
"11139",1999,22107,28163
"11140",1999,1107,28025
"11141",1999,1107,28105
"11142",1999,1107,28159
"11143",1999,1129,28111
"11144",1999,1129,28061
"11145",1999,1129,28067
"11146",1999,1075,28017
"11147",1999,1075,28025
"11148",1999,1075,28081
"11149",1999,1075,28105
"11150",1999,22117,28085
"11151",1999,22117,28035
"11152",1999,22117,28047
"11153",1999,22117,28073
"11154",1999,22117,28131
"11155",1999,22117,28077
"11156",1999,22117,28065
"11157",1999,5077,28107
"11158",1999,5077,28119
"11159",1999,5077,28137
"11160",1999,1077,28117
"11161",1999,1077,47039
"11162",1999,1077,47101
"11163",1999,1077,47135
"11164",1999,1077,47119
"11165",1999,1077,47117
"11166",1999,1077,47023
"11167",1999,1077,47077
"11168",1999,5107,28107
"11169",1999,5107,28119
"11170",1999,5107,28137
"11171",1999,5107,28133
"11172",1999,5107,28135
"11173",1999,1093,28081
"11174",1999,1093,28117
"11175",1999,1093,28017
"11176",1999,1093,28025
"11177",1999,22037,28037
"11178",1999,22037,28085
"11179",1999,1119,28105
"11180",1999,1119,28159
"11181",1999,1119,28061
"11182",1999,1119,28099
"11183",1999,1119,28101
"11184",1999,22029,28037
"11185",1999,22065,28049
"11186",1999,22065,28163
"11187",1999,22105,28085
"11188",1999,22105,28037
"11189",1999,22035,28049
"11190",1999,22035,28163
"11191",1999,22035,28125
"11192",1999,1059,28117
"11193",1999,1059,28081
"11194",1999,1097,28111
"11195",1999,1097,28047
"11196",1999,1097,28131
"11197",1999,22125,28037
"11198",1999,22103,22087
"11199",1999,22103,28047
"11200",1999,22103,28131
"11201",1999,22103,28035
"11202",1999,22103,28073
"11203",1999,5035,28107
"11204",1999,5035,28119
"11205",1999,5035,28137
"11206",1999,5035,47075
"11207",1999,22091,28037
"11208",1999,22091,28085
"11209",1999,1033,28117
"11210",1999,5041,28133
"11211",1999,17157,29017
"11212",1999,17157,29123
"11213",1999,17157,29187
"11214",1999,20121,29083
"11215",1999,20121,29185
"11216",1999,20121,29101
"11217",1999,21075,29207
"11218",1999,21075,47053
"11219",1999,17119,29071
"11220",1999,17119,29219
"11221",1999,19051,29001
"11222",1999,19051,29103
"11223",1999,19177,29103
"11224",1999,19177,29001
"11225",1999,17149,29137
"11226",1999,17149,29205
"11227",1999,17149,29007
"11228",1999,17149,29139
"11229",1999,20209,29101
"11230",1999,20209,29107
"11231",1999,20209,29177
"11232",1999,20209,29049
"11233",1999,5015,29043
"11234",1999,5015,29109
"11235",1999,5015,29067
"11236",1999,20091,29083
"11237",1999,20091,29101
"11238",1999,20091,29107
"11239",1999,20091,29177
"11240",1999,20037,29039
"11241",1999,20037,29057
"11242",1999,20037,29185
"11243",1999,20037,29109
"11244",1999,19185,29079
"11245",1999,19185,29211
"11246",1999,19185,29001
"11247",1999,17083,29071
"11248",1999,17083,29219
"11249",1999,19071,31109
"11250",1999,19071,31155
"11251",1999,19071,31097
"11252",1999,5009,29043
"11253",1999,5009,29067
"11254",1999,20107,29083
"11255",1999,20107,29185
"11256",1999,20107,29039
"11257",1999,17133,29071
"11258",1999,17133,29187
"11259",1999,17133,29221
"11260",1999,5021,29035
"11261",1999,5021,29207
"11262",1999,5021,29223
"11263",1999,17013,29007
"11264",1999,17013,29139
"11265",1999,17013,29071
"11266",1999,17013,29219
"11267",1999,19145,29075
"11268",1999,19053,29079
"11269",1999,19053,29211
"11270",1999,19053,29061
"11271",1999,19053,29075
"11272",1999,5135,29035
"11273",1999,5135,29203
"11274",1999,19111,29103
"11275",1999,20043,29063
"11276",1999,20043,29075
"11277",1999,20043,29049
"11278",1999,17181,29017
"11279",1999,17181,29207
"11280",1999,17181,29123
"11281",1999,17181,29187
"11282",1999,20021,29109
"11283",1999,20021,29057
"11284",1999,20021,40097
"11285",1999,20021,40131
"11286",1999,19159,29075
"11287",1999,19159,29061
"11288",1999,19159,29079
"11289",1999,5093,29207
"11290",1999,5093,47033
"11291",1999,5093,47075
"11292",1999,5093,47053
"11293",1999,5007,29109
"11294",1999,5007,40021
"11295",1999,5007,40097
"11296",1999,5049,29067
"11297",1999,5049,29035
"11298",1999,5049,29203
"11299",1999,5049,29215
"11300",1999,20005,29049
"11301",1999,20005,29063
"11302",1999,19173,29075
"11303",1999,20011,29039
"11304",1999,20011,29185
"11305",1999,5031,29207
"11306",1999,5121,29035
"11307",1999,5121,29203
"11308",1999,19007,29001
"11309",1999,19007,29211
"11310",1999,5089,29067
"11311",1999,5089,29043
"11312",1999,20103,29049
"11313",1999,5055,29207
"11314",1999,5005,29067
"11315",1999,17163,29071
"11316",1999,21105,47017
"11317",1999,21105,47053
"11318",1999,17077,29017
"11319",1999,17077,29123
"11320",1999,17077,29187
"11321",1999,17001,29137
"11322",1999,17001,29205
"11323",1999,17001,29103
"11324",1999,16049,30023
"11325",1999,16049,30039
"11326",1999,16049,30029
"11327",1999,16049,30047
"11328",1999,16049,30077
"11329",1999,16049,41061
"11330",1999,16021,30029
"11331",1999,16021,53065
"11332",1999,16017,30029
"11333",1999,16017,30047
"11334",1999,16017,53043
"11335",1999,16017,53065
"11336",1999,16079,30029
"11337",1999,16079,30047
"11338",1999,16033,30023
"11339",1999,16033,30093
"11340",1999,16059,30023
"11341",1999,16059,30093
"11342",1999,16059,30039
"11343",1999,16035,30029
"11344",1999,16035,30039
"11345",1999,16035,30047
"11346",1999,16035,30077
"11347",1999,16043,30007
"11348",1999,16043,30043
"11349",1999,16043,30059
"11350",1999,16043,30023
"11351",1999,16043,30093
"11352",1999,16043,56013
"11353",1999,16043,56035
"11354",1999,29087,31097
"11355",1999,20201,31059
"11356",1999,20201,31151
"11357",1999,20201,31097
"11358",1999,20201,31109
"11359",1999,8095,31085
"11360",1999,8095,31101
"11361",1999,8095,31111
"11362",1999,20153,31085
"11363",1999,20153,31063
"11364",1999,20157,31059
"11365",1999,20157,31151
"11366",1999,20157,31035
"11367",1999,20183,31001
"11368",1999,20183,31035
"11369",1999,20183,31099
"11370",1999,20183,31137
"11371",1999,19085,31053
"11372",1999,19085,31039
"11373",1999,20117,31097
"11374",1999,20117,31109
"11375",1999,20117,31151
"11376",1999,20039,31063
"11377",1999,20039,31073
"11378",1999,20039,31137
"11379",1999,20131,31097
"11380",1999,20147,31099
"11381",1999,20147,31137
"11382",1999,19193,31039
"11383",1999,19193,31179
"11384",1999,8075,31069
"11385",1999,8075,31123
"11386",1999,29005,31097
"11387",1999,29005,31109
"11388",1999,20089,31001
"11389",1999,20089,31035
"11390",1999,20089,31099
"11391",1999,20089,31059
"11392",1999,8115,31069
"11393",1999,8115,31123
"11394",1999,8115,31085
"11395",1999,8115,31101
"11396",1999,8115,31111
"11397",1999,19155,31053
"11398",1999,19155,31155
"11399",1999,19133,31039
"11400",1999,19133,31179
"11401",1999,19133,31053
"11402",1999,19129,31155
"11403",1999,19129,31109
"11404",1999,20137,31099
"11405",1999,20137,31137
"11406",1999,20137,31063
"11407",1999,20137,31073
"11408",1999,8123,56031
"11409",1999,20023,31085
"11410",1999,6049,32001
"11411",1999,6049,32027
"11412",1999,6049,32029
"11413",1999,6049,41017
"11414",1999,6049,41019
"11415",1999,6049,41039
"11416",1999,6051,32001
"11417",1999,6051,32029
"11418",1999,16073,32011
"11419",1999,16073,32015
"11420",1999,16073,32027
"11421",1999,16073,41023
"11422",1999,6091,32001
"11423",1999,6091,32027
"11424",1999,6091,32029
"11425",1999,16031,32011
"11426",1999,16031,32015
"11427",1999,16031,49011
"11428",1999,16031,49057
"11429",1999,6057,32001
"11430",1999,6057,32027
"11431",1999,6057,32029
"11432",1999,6027,32001
"11433",1999,6027,32011
"11434",1999,6027,32015
"11435",1999,6061,32029
"11436",1999,6061,32001
"11437",1999,6061,32027
"11438",1999,6035,32001
"11439",1999,6035,32027
"11440",1999,6035,32029
"11441",1999,16083,32011
"11442",1999,16083,32015
"11443",1999,23031,33001
"11444",1999,23031,33013
"11445",1999,25009,33013
"11446",1999,25027,33013
"11447",1999,25017,33013
"11448",1999,23017,33001
"11449",1999,4011,35029
"11450",1999,4011,35051
"11451",1999,4011,35053
"11452",1999,8007,35043
"11453",1999,8007,35028
"11454",1999,8007,35033
"11455",1999,8007,35049
"11456",1999,8067,35043
"11457",1999,8071,35021
"11458",1999,8071,35033
"11459",1999,8023,35021
"11460",1999,8023,35033
"11461",1999,4003,35029
"11462",1999,8021,35028
"11463",1999,8021,35033
"11464",1999,8021,35043
"11465",1999,8021,35049
"11466",1999,8083,35043
"11467",1999,8083,49015
"11468",1999,8083,49017
"11469",1999,8083,49055
"11470",1999,34003,36059
"11471",1999,34003,36047
"11472",1999,34003,36081
"11473",1999,34037,36111
"11474",1999,34037,42025
"11475",1999,34037,42069
"11476",1999,34037,42079
"11477",1999,34031,36111
"11478",1999,25003,36001
"11479",1999,25003,36039
"11480",1999,25003,36111
"11481",1999,25003,36091
"11482",1999,9001,36059
"11483",1999,9001,36111
"11484",1999,34017,36047
"11485",1999,34017,36081
"11486",1999,13111,47107
"11487",1999,27027,38073
"11488",1999,27027,38003
"11489",1999,27027,38091
"11490",1999,27089,38019
"11491",1999,27089,38063
"11492",1999,27089,38071
"11493",1999,27089,38091
"11494",1999,30085,38013
"11495",1999,30085,38061
"11496",1999,30085,38007
"11497",1999,30085,38025
"11498",1999,27155,38073
"11499",1999,27155,46037
"11500",1999,27069,38019
"11501",1999,27107,38091
"11502",1999,27107,38003
"11503",1999,27107,38073
"11504",1999,30025,38007
"11505",1999,30025,38041
"11506",1999,30025,38089
"11507",1999,30091,38013
"11508",1999,30091,38061
"11509",1999,27119,38091
"11510",1999,27119,38063
"11511",1999,30109,38007
"11512",1999,30109,38025
"11513",1999,30109,38061
"11514",1999,30083,38013
"11515",1999,30083,38061
"11516",1999,30083,38007
"11517",1999,30083,38025
"11518",1999,27167,38073
"11519",1999,26115,39069
"11520",1999,26115,39123
"11521",1999,26115,39173
"11522",1999,21161,39071
"11523",1999,21161,39131
"11524",1999,21161,39027
"11525",1999,26059,39069
"11526",1999,18001,39003
"11527",1999,18001,39011
"11528",1999,18001,39137
"11529",1999,18001,39149
"11530",1999,21191,39027
"11531",1999,21191,39165
"11532",1999,18075,39109
"11533",1999,18075,39113
"11534",1999,18075,39149
"11535",1999,18075,39011
"11536",1999,21089,39079
"11537",1999,21089,39131
"11538",1999,26091,39069
"11539",1999,26091,39123
"11540",1999,26091,39173
"11541",1999,18177,39113
"11542",1999,18177,39109
"11543",1999,18177,39149
"11544",1999,18033,39069
"11545",1999,18033,39137
"11546",1999,21019,39079
"11547",1999,21019,54043
"11548",1999,21037,39165
"11549",1999,21037,39027
"11550",1999,18161,39113
"11551",1999,18161,39165
"11552",1999,18047,39165
"11553",1999,18047,39113
"11554",1999,21023,39027
"11555",1999,21023,39165
"11556",1999,21023,39071
"11557",1999,18003,39137
"11558",1999,18003,39069
"11559",1999,18003,39003
"11560",1999,18003,39011
"11561",1999,18135,39109
"11562",1999,18135,39113
"11563",1999,18135,39149
"11564",1999,21015,39165
"11565",1999,21117,39165
"11566",1999,21135,39079
"11567",1999,21135,39131
"11568",1999,21135,39071
"11569",1999,5033,40021
"11570",1999,5033,40061
"11571",1999,5033,40101
"11572",1999,20191,40047
"11573",1999,20191,40103
"11574",1999,5127,40061
"11575",1999,5127,40077
"11576",1999,5127,40127
"11577",1999,20007,40047
"11578",1999,20007,40093
"11579",1999,20007,40153
"11580",1999,20025,40153
"11581",1999,20099,40097
"11582",1999,20099,40131
"11583",1999,20077,40047
"11584",1999,20077,40093
"11585",1999,20125,40131
"11586",1999,20125,40143
"11587",1999,20035,40103
"11588",1999,20035,40117
"11589",1999,20035,40143
"11590",1999,20035,40047
"11591",1999,35059,48341
"11592",1999,5113,40061
"11593",1999,5113,40077
"11594",1999,5113,40127
"11595",1999,5081,40127
"11596",1999,5081,48343
"11597",1999,5133,40127
"11598",1999,20033,40153
"11599",1999,20033,40093
"11600",1999,5131,40021
"11601",1999,5131,40061
"11602",1999,5131,40101
"11603",1999,5131,40077
"11604",1999,5131,40127
"11605",1999,29119,40021
"11606",1999,29119,40097
"11607",1999,20019,40103
"11608",1999,20019,40117
"11609",1999,20019,40143
"11610",1999,20019,40131
"11611",1999,5143,40021
"11612",1999,32031,41017
"11613",1999,32031,41013
"11614",1999,32031,41023
"11615",1999,6093,41017
"11616",1999,6093,41019
"11617",1999,6093,41039
"11618",1999,6015,41019
"11619",1999,6015,41011
"11620",1999,16087,41023
"11621",1999,16087,41061
"11622",1999,32013,41013
"11623",1999,32013,41017
"11624",1999,32013,41023
"11625",1999,16003,41061
"11626",1999,16003,41023
"11627",1999,16069,41061
"11628",1999,16069,53001
"11629",1999,16069,53021
"11630",1999,16069,53043
"11631",1999,16075,41023
"11632",1999,16027,41023
"11633",1999,34041,42077
"11634",1999,34041,42091
"11635",1999,34041,42025
"11636",1999,34041,42069
"11637",1999,34041,42079
"11638",1999,24021,42041
"11639",1999,24021,42061
"11640",1999,24021,42067
"11641",1999,24021,42099
"11642",1999,24021,51061
"11643",1999,24021,51153
"11644",1999,36025,42069
"11645",1999,24025,42011
"11646",1999,24025,42043
"11647",1999,24025,42075
"11648",1999,24025,42041
"11649",1999,24001,42013
"11650",1999,24001,42021
"11651",1999,24001,42061
"11652",1999,24001,42129
"11653",1999,34015,42091
"11654",1999,36007,42069
"11655",1999,36007,42131
"11656",1999,36107,42069
"11657",1999,36107,42131
"11658",1999,36107,42081
"11659",1999,36107,42113
"11660",1999,24013,42041
"11661",1999,24013,42043
"11662",1999,36105,42069
"11663",1999,39007,42121
"11664",1999,36013,42047
"11665",1999,36013,42053
"11666",1999,36013,42121
"11667",1999,36015,42081
"11668",1999,36015,42113
"11669",1999,36015,42131
"11670",1999,39099,42019
"11671",1999,39099,42121
"11672",1999,39029,42003
"11673",1999,39029,42019
"11674",1999,24015,42011
"11675",1999,24015,42091
"11676",1999,24015,42043
"11677",1999,24015,42075
"11678",1999,24023,42021
"11679",1999,24023,42129
"11680",1999,24023,54001
"11681",1999,24023,54091
"11682",1999,24023,54093
"11683",1999,24023,54083
"11684",1999,36003,42023
"11685",1999,36003,42047
"11686",1999,36003,42035
"11687",1999,36003,42081
"11688",1999,24043,42061
"11689",1999,24043,42041
"11690",1999,24043,42067
"11691",1999,24043,42099
"11692",1999,24043,51061
"11693",1999,24043,51153
"11694",1999,36009,42047
"11695",1999,36009,42053
"11696",1999,36009,42121
"11697",1999,36009,42023
"11698",1999,34021,42077
"11699",1999,34021,42091
"11700",1999,39155,42019
"11701",1999,39155,42121
"11702",1999,34019,42077
"11703",1999,34019,42091
"11704",1999,24005,42041
"11705",1999,24005,42043
"11706",1999,34005,42091
"11707",1999,34005,42077
"11708",1999,36101,42081
"11709",1999,36101,42023
"11710",1999,36101,42035
"11711",1999,34007,42091
"11712",1999,9011,36103
"11713",1999,37161,45087
"11714",1999,37161,45059
"11715",1999,37155,45041
"11716",1999,37155,45067
"11717",1999,37155,45031
"11718",1999,37155,45043
"11719",1999,37089,45059
"11720",1999,37175,45059
"11721",1999,13033,45063
"11722",1999,13033,45075
"11723",1999,13033,45081
"11724",1999,13033,45009
"11725",1999,13033,45029
"11726",1999,13051,45013
"11727",1999,37153,45031
"11728",1999,37153,45041
"11729",1999,37153,45055
"11730",1999,37045,45087
"11731",1999,37045,45023
"11732",1999,37149,45059
"11733",1999,37149,45087
"11734",1999,37179,45023
"11735",1999,37179,45039
"11736",1999,37179,45055
"11737",1999,37179,45031
"11738",1999,13181,45047
"11739",1999,13251,45009
"11740",1999,13251,45029
"11741",1999,13251,45013
"11742",1999,13073,45047
"11743",1999,13073,45081
"11744",1999,13147,45059
"11745",1999,37119,45023
"11746",1999,37119,45087
"11747",1999,37119,45039
"11748",1999,37119,45055
"11749",1999,13103,45013
"11750",1999,13103,45009
"11751",1999,13103,45029
"11752",1999,13245,45047
"11753",1999,13245,45081
"11754",1999,13245,45063
"11755",1999,13245,45075
"11756",1999,37007,45031
"11757",1999,37007,45041
"11758",1999,37007,45055
"11759",1999,13105,45047
"11760",1999,13105,45059
"11761",1999,37019,45043
"11762",1999,37019,45067
"11763",1999,37047,45043
"11764",1999,37047,45067
"11765",1999,37047,45041
"11766",1999,37165,45031
"11767",1999,37165,45041
"11768",1999,37071,45023
"11769",1999,37071,45087
"11770",1999,38051,46129
"11771",1999,38051,46045
"11772",1999,31031,46071
"11773",1999,31031,46095
"11774",1999,31031,46085
"11775",1999,27133,46079
"11776",1999,27133,46087
"11777",1999,27133,46125
"11778",1999,27117,46079
"11779",1999,27117,46057
"11780",1999,27117,46077
