year,cofip_sub,cofip_nbr
2008,16009,53063
2008,41059,53013
2008,41059,53071
2008,16009,53075
2008,41027,53059
2008,16017,53051
2008,41051,53011
2008,24001,54057
2008,39105,54053
2008,24043,54065
2008,39029,54029
2008,51091,54075
2008,39081,54069
2008,42125,54069
2008,42125,54009
2008,39105,54107
2008,42051,54061
2008,51027,54059
2008,39053,54053
2008,39053,54011
2008,42059,54061
2008,24023,54077
2008,39013,54069
2008,39167,54107
2008,42059,54103
2008,51043,54003
2008,42051,54077
2008,51071,54055
2008,24043,54003
2008,39105,54035
2008,39009,54107
2008,39167,54095
2008,21159,54059
2008,51165,54071
2008,51107,54037
2008,51005,54025
2008,51091,54071
2008,51043,54037
2008,42125,54029
2008,21159,54099
2008,51165,54031
2008,51015,54071
2008,51069,54003
2008,24023,54057
2008,24001,54027
2008,51021,54055
2008,39081,54009
2008,51017,54075
2008,24001,54065
2008,51071,54063
2008,51069,54031
2008,39167,54073
2008,42007,54029
2008,42059,54051
2008,39111,54051
2008,21195,54059
2008,42125,54051
2008,51071,54089
2008,51045,54063
2008,21127,54099
2008,51171,54031
2008,51069,54027
2008,51069,54065
2008,39087,54011
2008,24043,54037
2008,51069,54037
2008,39111,54103
2008,51027,54047
2008,24023,54023
2008,39111,54095
2008,51185,54055
2008,39081,54029
2008,39013,54051
2008,39087,54099
2008,51185,54047
2008,51017,54025
2008,21019,54099
2008,51005,54063
2008,19005,55023
2008,27169,55011
2008,27169,55063
2008,27049,55091
2008,17201,55105
2008,17111,55059
2008,19061,55043
2008,27115,55031
2008,17201,55045
2008,27157,55011
2008,19043,55023
2008,26071,55041
2008,27017,55031
2008,17177,55065
2008,17177,55045
2008,26053,55051
2008,27025,55013
2008,17007,55127
2008,19043,55043
2008,17097,55059
2008,17085,55065
2008,27163,55093
2008,26071,55125
2008,17007,55105
2008,27055,55123
2008,27163,55095
2008,27055,55063
2008,17111,55127
2008,27157,55091
2008,27037,55093
2008,27115,55013
2008,26043,55075
2008,27169,55121
2008,26071,55037
2008,26109,55075
2008,26053,55125
2008,27049,55093
2008,27163,55109
2008,26043,55037
2008,19005,55123
2008,27137,55031
2008,27025,55095
2008,17085,55043
2008,46081,56011
2008,30075,56033
2008,31105,56021
2008,30009,56003
2008,46033,56045
2008,16043,56039
2008,46019,56011
2008,46081,56045
2008,49043,56041
2008,8069,56021
2008,30031,56029
2008,30011,56011
2008,16081,56039
2008,16019,56023
2008,49033,56023
2008,31165,56015
2008,8123,56021
2008,46033,56027
2008,30003,56033
2008,31157,56015
2008,8057,56001
2008,30075,56011
2008,30009,56029
2008,31165,56027
2008,46103,56045
2008,8107,56007
2008,8057,56007
2008,30031,56039
2008,8081,56007
2008,16029,56023
2008,16007,56023
2008,31007,56021
2008,31007,56015
2008,30067,56029
2008,49043,56037
2008,8069,56001
2008,8081,56037
2008,16019,56039
2008,49009,56037
2008,30003,56003
2008,30075,56005
2008,46047,56027
2008,49033,56041
2009,4027,6025
2009,4015,6071
2009,4012,6071
2009,4012,6025
2009,4012,6065
2009,4001,8083
2009,1003,12033
2009,1061,12131
2009,1039,12131
2009,1053,12091
2009,1069,12063
2009,1061,12063
2009,1039,12091
2009,1053,12033
2009,1061,12059
2009,1053,12113
2009,12065,13027
2009,12039,13087
2009,1113,13053
2009,1017,13145
2009,12065,13275
2009,12089,13049
2009,12073,13131
2009,1019,13055
2009,12003,13065
2009,1113,13259
2009,1081,13145
2009,1081,13215
2009,12047,13101
2009,1005,13061
2009,1071,13083
2009,1019,13115
2009,1069,13099
2009,12039,13131
2009,1017,13285
2009,12079,13185
2009,1067,13099
2009,1113,13215
2009,1111,13285
2009,1029,13233
2009,1111,13149
2009,12063,13253
2009,1005,13259
2009,12003,13049
2009,12073,13275
2009,1069,13253
2009,1049,13083
2009,12023,13065
2009,1029,13143
2009,12003,13299
2009,12047,13185
2009,1005,13239
2009,1111,13045
2009,1029,13045
2009,1049,13055
2009,1019,13233
2009,12079,13027
2009,12089,13039
2009,12023,13101
2009,1067,13061
2009,1049,13295
2009,12039,13253
2009,17075,18111
2009,17023,18167
2009,17185,18051
2009,17059,18129
2009,17185,18083
2009,17091,18111
2009,17031,18089
2009,17033,18153
2009,17101,18083
2009,17033,18083
2009,17091,18089
2009,17183,18007
2009,17075,18007
2009,17183,18171
2009,17193,18129
2009,17045,18165
2009,17023,18153
2009,17183,18165
2009,17193,18051
2009,17045,18167
2009,17197,18089
2009,17071,19057
2009,17085,19097
2009,17071,19111
2009,17067,19111
2009,17015,19097
2009,17161,19115
2009,17015,19045
2009,17085,19061
2009,17131,19115
2009,17131,19057
2009,17161,19139
2009,17161,19163
2009,17195,19045
2009,17161,19045
2009,8009,20129
2009,8063,20181
2009,8125,20023
2009,8061,20071
2009,8017,20071
2009,8099,20075
2009,8099,20071
2009,8017,20199
2009,8099,20187
2009,8009,20187
2009,8063,20023
2009,8063,20199
2009,18163,21101
2009,17069,21055
2009,17003,21007
2009,18019,21111
2009,18019,21223
2009,18019,21185
2009,17059,21225
2009,18173,21101
2009,18025,21163
2009,18029,21015
2009,18147,21059
2009,17153,21007
2009,18061,21093
2009,18061,21163
2009,18155,21015
2009,18077,21041
2009,17153,21145
2009,17127,21145
2009,18061,21111
2009,17069,21225
2009,18123,21163
2009,18129,21101
2009,18123,21091
2009,18147,21091
2009,18123,21027
2009,18043,21111
2009,18155,21077
2009,17127,21139
2009,18115,21015
2009,17151,21139
2009,17069,21139
2009,18155,21041
2009,18129,21225
2009,18173,21059
2009,18077,21223
2009,5139,22027
2009,5003,22111
2009,5091,22017
2009,5139,22111
2009,5027,22119
2009,5073,22119
2009,5017,22035
2009,5091,22015
2009,5139,22067
2009,5003,22067
2009,5017,22067
2009,5027,22027
2009,5017,22123
2009,5073,22015
2009,10005,24045
2009,10005,24019
2009,10005,24011
2009,10001,24035
2009,10001,24011
2009,10003,24029
2009,10003,24015
2009,10001,24029
2009,10005,24047
2009,9005,25013
2009,9013,25027
2009,9003,25013
2009,9013,25013
2009,9015,25027
2009,9005,25003
2009,18087,26023
2009,18141,26021
2009,18039,26149
2009,18151,26023
2009,18087,26149
2009,18151,26059
2009,18141,26027
2009,18091,26021
2009,18039,26027
2009,19191,27055
2009,19143,27063
2009,19109,27043
2009,19131,27099
2009,19063,27091
2009,19143,27105
2009,19109,27091
2009,19119,27133
2009,19005,27055
2009,19191,27045
2009,19119,27105
2009,19089,27099
2009,19189,27043
2009,19195,27047
2009,19189,27047
2009,19195,27099
2009,19089,27045
2009,19059,27063
2009,19063,27063
2009,1023,28153
2009,22107,28021
2009,1107,28087
2009,1129,28041
2009,1075,28095
2009,22117,28113
2009,5077,28143
2009,1077,28141
2009,5017,28011
2009,22117,28109
2009,5107,28143
2009,1093,28057
2009,1129,28153
2009,22107,28063
2009,22037,28005
2009,1119,28103
2009,22037,28157
2009,1093,28095
2009,22117,28147
2009,22029,28001
2009,1119,28075
2009,1107,28103
2009,1023,28075
2009,5017,28055
2009,22065,28149
2009,22105,28113
2009,22035,28149
2009,22107,28001
2009,22035,28055
2009,1059,28141
2009,1097,28041
2009,22125,28157
2009,22117,28091
2009,1119,28069
2009,22103,28045
2009,5035,28143
2009,1075,28087
2009,5107,28011
2009,22091,28005
2009,1023,28023
2009,22029,28157
2009,1097,28059
2009,5035,28033
2009,1033,28141
2009,1059,28057
2009,22107,28149
2009,1097,28039
2009,22065,28149
2009,5107,28027
2009,5041,28011
2009,22105,28005
2009,5017,28151
2009,22103,28109
2009,17157,29157
2009,20121,29013
2009,21075,29143
2009,17119,29183
2009,19051,29197
2009,19177,29045
2009,17149,29127
2009,20209,29095
2009,17149,29163
2009,5015,29209
2009,20091,29037
2009,20091,29095
2009,20209,29047
2009,20037,29011
2009,19185,29129
2009,17083,29183
2009,19071,29005
2009,5009,29213
2009,20107,29013
2009,20121,29037
2009,17133,29099
2009,5021,29023
2009,5015,29009
2009,17067,29045
2009,19051,29199
2009,17013,29163
2009,19145,29005
2009,19177,29199
2009,17003,29133
2009,21039,29133
2009,19053,29129
2009,20037,29217
2009,19145,29147
2009,5135,29149
2009,17067,29111
2009,19111,29045
2009,20043,29087
2009,17181,29031
2009,17149,29173
2009,20021,29145
2009,17003,29201
2009,19159,29227
2009,19053,29081
2009,17181,29157
2009,21075,29133
2009,5021,29069
2009,5093,29155
2009,17119,29510
2009,5007,29009
2009,20043,29003
2009,5049,29153
2009,20005,29021
2009,19173,29227
2009,20043,29021
2009,19185,29171
2009,19159,29081
2009,20011,29217
2009,17157,29186
2009,17003,29031
2009,21007,29133
2009,20005,29165
2009,20209,29165
2009,21075,29143
2009,5031,29069
2009,5121,29149
2009,19007,29171
2009,20037,29097
2009,5089,29153
2009,20103,29165
2009,5055,29069
2009,5121,29181
2009,5049,29149
2009,5089,29213
2009,17013,29183
2009,5005,29153
2009,19007,29197
2009,5021,29181
2009,20021,29097
2009,17163,29510
2009,17013,29113
2009,17133,29189
2009,5093,29069
2009,19173,29147
2009,5007,29119
2009,21105,29133
2009,17119,29189
2009,17133,29186
2009,5049,29091
2009,17077,29157
2009,17001,29127
2009,17001,29111
2009,20107,29217
2009,17163,29189
2009,5015,29213
2009,16049,30081
2009,16021,30053
2009,16017,30053
2009,16079,30089
2009,16033,30001
2009,16059,30001
2009,16049,30063
2009,16035,30063
2009,16043,30031
2009,16035,30061
2009,16043,30001
2009,16079,30061
2009,16017,30089
2009,16043,30057
2009,16059,30081
2009,29087,31127
2009,20201,31095
2009,8095,31029
2009,20153,31057
2009,20157,31095
2009,20183,31181
2009,19085,31177
2009,20117,31133
2009,20039,31145
2009,19085,31021
2009,8095,31135
2009,20043,31147
2009,20131,31147
2009,8125,31057
2009,20147,31061
2009,19193,31173
2009,8075,31105
2009,29005,31131
2009,20089,31181
2009,20157,31129
2009,20013,31147
2009,29005,31127
2009,8115,31033
2009,29087,31147
2009,19155,31055
2009,20089,31129
2009,8115,31135
2009,19133,31173
2009,19129,31153
2009,20147,31083
2009,20137,31083
2009,19133,31021
2009,19193,31043
2009,19155,31153
2009,20153,31145
2009,20039,31065
2009,20183,31061
2009,19071,31025
2009,20137,31065
2009,8123,31105
2009,20153,31087
2009,8075,31033
2009,20201,31169
2009,20023,31057
2009,20157,31169
2009,20131,31133
2009,19155,31177
2009,8125,31029
2009,19071,31131
2009,8115,31049
2009,20201,31067
2009,20117,31067
2009,19129,31025
2009,6049,32031
2009,4015,32017
2009,6071,32003
2009,6051,32009
2009,16073,32007
2009,6051,32005
2009,6003,32005
2009,6091,32031
2009,16031,32007
2009,6057,32031
2009,6027,32023
2009,6027,32003
2009,6027,32009
2009,6061,32510
2009,4015,32003
2009,16073,32013
2009,6051,32021
2009,6061,32031
2009,6017,32005
2009,6035,32031
2009,6051,32019
2009,16083,32007
2009,6061,32005
2009,23031,33003
2009,25009,33015
2009,25027,33011
2009,23031,33017
2009,25017,33011
2009,25027,33005
2009,23017,33003
2009,23031,33015
2009,25009,33011
2009,23017,33007
2009,25011,33005
2009,10003,34033
2009,10003,34015
2009,10003,34033
2009,4001,35031
2009,4011,35023
2009,8007,35045
2009,4011,35017
2009,8067,35045
2009,8071,35059
2009,8023,35007
2009,4011,35003
2009,8071,35007
2009,4003,35023
2009,8021,35039
2009,8023,35055
2009,4001,35003
2009,8009,35059
2009,8007,35039
2009,4001,35006
2009,4001,35045
2009,8083,35045
2009,8021,35055
2009,34003,36119
2009,34003,36061
2009,34037,36071
2009,34031,36071
2009,25003,36021
2009,25003,36027
2009,34031,36087
2009,9001,36079
2009,34017,36061
2009,34003,36005
2009,9001,36119
2009,25003,36083
2009,9005,36027
2009,9001,36027
2009,34003,36087
2009,13241,37113
2009,13241,37099
2009,13291,37043
2009,13241,37043
2009,13111,37039
2009,13291,37039
2009,13281,37043
2009,27027,38077
2009,27089,38099
2009,30085,38105
2009,27027,38017
2009,27089,38035
2009,27155,38077
2009,27069,38067
2009,27107,38097
2009,30025,38033
2009,30025,38087
2009,30091,38105
2009,27107,38017
2009,27119,38097
2009,30109,38053
2009,30083,38105
2009,30109,38033
2009,27167,38077
2009,27119,38035
2009,30083,38053
2009,27089,38067
2009,30025,38011
2009,30085,38053
2009,30091,38023
2009,26115,39095
2009,21161,39001
2009,26059,39171
2009,18001,39161
2009,26059,39051
2009,21191,39025
2009,18075,39037
2009,21089,39145
2009,26091,39051
2009,18177,39135
2009,18033,39171
2009,21019,39087
2009,21037,39061
2009,18029,39017
2009,18161,39017
2009,21089,39087
2009,18075,39107
2009,18047,39061
2009,18161,39135
2009,18151,39171
2009,21037,39025
2009,21023,39025
2009,21023,39015
2009,18003,39125
2009,18135,39037
2009,21161,39015
2009,21015,39061
2009,21117,39061
2009,21135,39145
2009,18177,39037
2009,21135,39001
2009,18047,39017
2009,18001,39107
2009,18003,39039
2009,18033,39039
2009,18029,39061
2009,26091,39095
2009,18003,39161
2009,5033,40135
2009,20191,40053
2009,5127,40079
2009,20007,40003
2009,20129,40139
2009,20119,40007
2009,5033,40001
2009,20025,40007
2009,20099,40035
2009,20021,40035
2009,20007,40151
2009,20025,40059
2009,20129,40025
2009,5007,40001
2009,20077,40003
2009,20125,40105
2009,20175,40139
2009,20035,40113
2009,35059,40025
2009,5113,40079
2009,20035,40071
2009,20175,40007
2009,20099,40105
2009,20077,40053
2009,5081,40089
2009,5113,40089
2009,20021,40115
2009,5007,40041
2009,20125,40147
2009,5133,40089
2009,20033,40059
2009,5131,40135
2009,8009,40025
2009,29119,40115
2009,20019,40113
2009,5143,40001
2009,29145,40115
2009,29119,40041
2009,20033,40151
2009,20019,40147
2009,20189,40139
2009,20191,40071
2009,5131,40079
2009,32031,41037
2009,6093,41035
2009,6015,41033
2009,16049,41063
2009,32031,41025
2009,6049,41037
2009,16087,41045
2009,16087,41001
2009,32013,41025
2009,6093,41033
2009,16003,41063
2009,16069,41063
2009,6015,41015
2009,6093,41029
2009,16075,41045
2009,16003,41001
2009,16073,41045
2009,6049,41035
2009,32013,41045
2009,16027,41045
2009,34041,42017
2009,24021,42001
2009,36025,42127
2009,34037,42103
2009,24025,42071
2009,24001,42009
2009,34015,42045
2009,36007,42115
2009,36107,42115
2009,24001,42111
2009,24013,42133
2009,36105,42127
2009,34037,42089
2009,39007,42049
2009,36013,42123
2009,36015,42015
2009,39099,42073
2009,39029,42007
2009,24015,42029
2009,24023,42111
2009,36003,42083
2009,24043,42057
2009,36009,42123
2009,34041,42089
2009,34021,42017
2009,39029,42073
2009,24021,42055
2009,36007,42127
2009,39155,42085
2009,34019,42017
2009,39007,42039
2009,36015,42117
2009,24043,42055
2009,39099,42085
2009,10003,42029
2009,36071,42103
2009,10003,42045
2009,24005,42133
2009,36009,42083
2009,34005,42101
2009,39155,42039
2009,36107,42015
2009,34005,42017
2009,24015,42071
2009,10003,42029
2009,36105,42103
2009,34015,42101
2009,36101,42117
2009,34007,42101
2009,36003,42105
2009,36101,42105
2009,34041,42095
2009,24001,42057
2009,24023,42051
2009,36013,42049
2009,24013,42001
2009,24025,42133
2009,25027,44007
2009,25021,44007
2009,25005,44001
2009,9015,44003
2009,25005,44007
2009,25005,44005
2009,9011,44009
2009,9011,44003
2009,9015,44007
2009,37161,45021
2009,37155,45033
2009,37155,45069
2009,37089,45045
2009,37175,45073
2009,13033,45003
2009,13137,45073
2009,13051,45053
2009,13241,45073
2009,37153,45069
2009,37045,45021
2009,37149,45083
2009,13119,45073
2009,37179,45057
2009,13181,45065
2009,37175,45045
2009,37155,45051
2009,13251,45005
2009,13073,45037
2009,13147,45073
2009,37119,45091
2009,13103,45053
2009,13245,45037
2009,13251,45049
2009,37007,45069
2009,37175,45077
2009,13257,45073
2009,37045,45091
2009,13245,45003
2009,37149,45045
2009,37153,45025
2009,37007,45025
2009,13105,45001
2009,37161,45083
2009,37119,45057
2009,37019,45051
2009,13033,45005
2009,13103,45049
2009,13105,45065
2009,13147,45007
2009,13033,45011
2009,13073,45065
2009,37099,45073
2009,37047,45051
2009,37165,45069
2009,13105,45007
2009,37113,45073
2009,37047,45033
2009,37071,45091
2009,37179,45025
2009,38051,46021
2009,31031,46113
2009,27133,46101
2009,27117,46101
2009,27073,46051
2009,27073,46039
2009,38081,46013
2009,27081,46101
2009,19193,46127
2009,30025,46063
2009,31031,46121
2009,38001,46105
2009,31043,46127
2009,31027,46027
2009,31051,46027
2009,31107,46009
2009,31107,46023
2009,31015,46023
2009,38001,46031
2009,38085,46031
2009,38029,46031
2009,31031,46123
2009,27081,46039
2009,38021,46013
2009,38021,46089
2009,30011,46019
2009,31027,46135
2009,38081,46109
2009,31103,46053
2009,38077,46091
2009,27011,46051
2009,38077,46109
2009,27117,46011
2009,19119,46083
2009,31045,46113
2009,38011,46063
2009,27073,46051
2009,19119,46099
2009,31103,46123
2009,31051,46127
2009,27081,46011
2009,31107,46135
2009,27133,46099
2009,19149,46127
2009,31031,46007
2009,38029,46021
2009,19167,46127
2009,31165,46047
2009,31015,46053
2009,31161,46113
2009,19167,46083
2009,31045,46047
2009,27155,46109
2009,38081,46091
2009,27117,46099
2009,38051,46089
2009,27011,46109
2009,38001,46063
2009,30011,46063
2009,27173,46039
2009,31103,46121
2009,5035,47167
2009,1071,47051
2009,21075,47131
2009,28003,47071
2009,1077,47181
2009,28003,47069
2009,37011,47091
2009,37011,47019
2009,37115,47171
2009,1089,47103
2009,28033,47157
2009,37039,47123
2009,5093,47097
2009,21171,47111
2009,1083,47103
2009,37009,47091
2009,21219,47125
2009,21075,47095
2009,37173,47009
2009,21105,47183
2009,28141,47071
2009,21147,47013
2009,28003,47109
2009,37199,47171
2009,21035,47161
2009,37115,47029
2009,21083,47079
2009,37075,47123
2009,21047,47125
2009,21141,47147
2009,37087,47029
2009,21053,47137
2009,37039,47139
2009,37121,47171
2009,21047,47161
2009,21003,47111
2009,21235,47025
2009,13083,47065
2009,28093,47047
2009,21235,47013
2009,21105,47131
2009,1077,47099
2009,21053,47027
2009,29155,47095
2009,13083,47115
2009,13213,47011
2009,1083,47055
2009,21057,47027
2009,28093,47157
2009,13111,47139
2009,21083,47183
2009,21003,47165
2009,13213,47139
2009,21075,47095
2009,21013,47025
2009,13313,47065
2009,21213,47147
2009,29155,47045
2009,5093,47045
2009,21219,47147
2009,21213,47165
2009,1077,47055
2009,13295,47065
2009,13313,47011
2009,1077,47071
2009,37121,47019
2009,37115,47059
2009,5035,47157
2009,29143,47095
2009,28139,47069
2009,28009,47069
2009,21231,47151
2009,1089,47051
2009,37189,47091
2009,28009,47047
2009,21231,47137
2009,21221,47161
2009,21035,47079
2009,21147,47151
2009,37173,47155
2009,1071,47115
2009,37075,47009
2009,13047,47065
2009,21171,47027
2009,5093,47167
2009,37087,47155
2009,40025,48111
2009,40023,48387
2009,35015,48301
2009,35037,48117
2009,40009,48483
2009,40129,48483
2009,35059,48111
2009,40139,48357
2009,40139,48421
2009,22019,48351
2009,40007,48357
2009,35037,48359
2009,35025,48003
2009,35015,48109
2009,40045,48295
2009,35037,48205
2009,35035,48109
2009,22017,48365
2009,40033,48485
2009,22085,48403
2009,22031,48365
2009,35015,48389
2009,5091,48037
2009,22085,48419
2009,35059,48205
2009,35009,48117
2009,5091,48067
2009,40057,48075
2009,35041,48079
2009,35041,48017
2009,40023,48277
2009,40085,48337
2009,40139,48195
2009,40095,48181
2009,40089,48037
2009,40141,48487
2009,40057,48197
2009,40085,48097
2009,22031,48419
2009,35035,48229
2009,40013,48181
2009,40085,48181
2009,22085,48351
2009,22115,48351
2009,35025,48501
2009,40067,48337
2009,22017,48067
2009,40089,48387
2009,22023,48245
2009,22019,48361
2009,22017,48203
2009,35025,48495
2009,40007,48295
2009,35025,48079
2009,22023,48361
2009,35009,48017
2009,40129,48211
2009,40057,48087
2009,35035,48141
2009,40013,48277
2009,40045,48211
2009,40141,48485
2009,35009,48369
2009,40065,48197
2009,40009,48087
2009,40033,48077
2009,40067,48077
2009,5081,48037
2009,35025,48165
2009,35025,48301
2009,40013,48147
2009,40025,48421
2009,22017,48315
2009,40065,48487
2009,35013,48141
2009,22011,48351
2009,8085,49037
2009,8033,49037
2009,32017,49021
2009,8085,49019
2009,8077,49037
